DateTime,Heat_watts
09/04/2010 02:00:00,9678937.574
09/04/2010 02:15:00,9639485.383
09/04/2010 02:30:00,9327925.915
09/04/2010 02:45:00,9556197.424
09/04/2010 03:00:00,9521128.810
09/04/2010 03:15:00,9503594.502
09/04/2010 03:30:00,9468525.888
09/04/2010 03:45:00,9429073.697
09/04/2010 04:00:00,9398388.659
09/04/2010 04:15:00,9376470.775
09/04/2010 04:30:00,9367703.622
09/04/2010 04:45:00,9367703.622
09/04/2010 05:00:00,9354552.891
09/04/2010 05:15:00,9345785.738
09/04/2010 05:30:00,9323867.854
09/04/2010 05:45:00,9315100.700
09/04/2010 06:00:00,9293182.816
09/04/2010 06:15:00,9271264.932
09/04/2010 06:30:00,9249347.048
09/04/2010 06:45:00,9231812.741
09/04/2010 07:00:00,9196744.126
09/04/2010 07:15:00,9166059.089
09/04/2010 07:30:00,9135374.051
09/04/2010 07:45:00,9113456.167
09/04/2010 08:00:00,8858757.259
09/04/2010 08:15:00,8837431.411
09/04/2010 08:30:00,9074003.976
09/04/2010 08:45:00,9074003.976
09/04/2010 09:00:00,9074003.976
09/04/2010 09:15:00,9148524.782
09/04/2010 09:30:00,9231812.741
09/04/2010 09:45:00,9367703.622
09/04/2010 10:00:00,9490443.772
09/04/2010 10:15:00,9573731.731
09/04/2010 10:30:00,9670170.421
09/04/2010 10:45:00,9775376.264
09/04/2010 11:00:00,9867431.377
09/04/2010 11:15:00,9941952.182
09/04/2010 11:30:00,9985787.950
09/04/2010 11:45:00,10077843.063
09/04/2010 12:00:00,10266336.866
09/04/2010 12:15:00,10489899.282
09/04/2010 12:30:00,10752913.890
09/04/2010 12:45:00,11020312.075
09/04/2010 13:00:00,11230723.762
09/04/2010 13:15:00,11370998.219
09/04/2010 13:30:00,11511272.677
09/04/2010 13:45:00,11669081.442
09/04/2010 14:00:00,11765520.131
09/04/2010 14:15:00,11787438.015
09/04/2010 14:30:00,11765520.131
09/04/2010 14:45:00,11721684.363
09/04/2010 15:00:00,11660314.288
09/04/2010 15:15:00,11594560.636
09/04/2010 15:30:00,11563875.598
09/04/2010 15:45:00,11414833.987
09/04/2010 16:00:00,11243874.492
09/04/2010 16:15:00,11125517.918
09/04/2010 16:30:00,11007161.345
09/04/2010 16:45:00,10989627.038
09/04/2010 17:00:00,10967709.154
09/04/2010 17:15:00,10976476.307
09/04/2010 17:30:00,11020312.075
09/04/2010 17:45:00,11029079.229
09/04/2010 18:00:00,11050997.113
09/04/2010 18:15:00,11050997.113
09/04/2010 18:30:00,11042229.959
09/04/2010 18:45:00,11029079.229
09/04/2010 19:00:00,10998394.191
09/04/2010 19:15:00,10945791.270
09/04/2010 19:30:00,10880037.618
09/04/2010 19:45:00,10796749.658
09/04/2010 20:00:00,10730996.006
09/04/2010 20:15:00,10660858.778
09/04/2010 20:30:00,10608255.856
09/04/2010 20:45:00,10586337.972
09/04/2010 21:00:00,10564420.088
09/04/2010 21:15:00,10542502.204
09/04/2010 21:30:00,10511817.166
09/04/2010 21:45:00,10498666.436
09/04/2010 22:00:00,10498666.436
09/04/2010 22:15:00,10511817.166
09/04/2010 22:30:00,10511817.166
09/04/2010 22:45:00,10489899.282
09/04/2010 23:00:00,10489899.282
09/04/2010 23:15:00,10481132.129
09/04/2010 23:30:00,10481132.129
09/04/2010 23:45:00,10185225.005
09/05/2010 00:00:00,10176694.666
09/05/2010 00:15:00,10155368.818
09/05/2010 00:30:00,10428529.207
09/05/2010 00:45:00,10406611.323
09/05/2010 01:00:00,10384693.439
09/05/2010 01:15:00,10362775.555
09/05/2010 01:30:00,10074330.595
09/05/2010 01:45:00,10053004.747
09/05/2010 02:00:00,10031678.899
09/05/2010 02:15:00,9466339.748
09/05/2010 02:30:00,9446198.600
09/05/2010 02:45:00,9989027.203
09/05/2010 03:00:00,9426057.451
09/05/2010 03:15:00,9405916.303
09/05/2010 03:30:00,9121518.233
09/05/2010 03:45:00,9385775.154
09/05/2010 04:00:00,9377718.695
09/05/2010 04:15:00,9357577.547
09/05/2010 04:30:00,9349521.087
09/05/2010 04:45:00,9047232.401
09/05/2010 05:00:00,9015954.156
09/05/2010 05:15:00,9008134.595
09/05/2010 05:30:00,8988585.691
09/05/2010 05:45:00,8980766.130
09/05/2010 06:00:00,8418055.033
09/05/2010 06:15:00,8399691.039
09/05/2010 06:30:00,8366635.849
09/05/2010 06:45:00,8859562.930
09/05/2010 07:00:00,8793096.659
09/05/2010 07:15:00,8982952.186
09/05/2010 07:30:00,8922528.741
09/05/2010 07:45:00,8894331.133
09/05/2010 08:00:00,8886274.674
09/05/2010 08:15:00,8845992.377
09/05/2010 08:30:00,8817794.770
09/05/2010 08:45:00,9327925.915
09/05/2010 09:00:00,9366312.442
09/05/2010 09:15:00,9709622.612
09/05/2010 09:30:00,9797294.148
09/05/2010 09:45:00,9920034.298
09/05/2010 10:00:00,10055925.179
09/05/2010 10:15:00,10152363.869
09/05/2010 10:30:00,10213733.944
09/05/2010 10:45:00,10310172.634
09/05/2010 11:00:00,10393460.593
09/05/2010 11:15:00,10459214.245
09/05/2010 11:30:00,10498666.436
09/05/2010 11:45:00,10586337.972
09/05/2010 12:00:00,10774831.774
09/05/2010 12:15:00,10989627.038
09/05/2010 12:30:00,11230723.762
09/05/2010 12:45:00,11436751.871
09/05/2010 13:00:00,11572642.752
09/05/2010 13:15:00,11607711.366
09/05/2010 13:30:00,11607711.366
09/05/2010 13:45:00,11594560.636
09/05/2010 14:00:00,11625245.674
09/05/2010 14:15:00,11607711.366
09/05/2010 14:30:00,11550724.868
09/05/2010 14:45:00,11476204.062
09/05/2010 15:00:00,11401683.257
09/05/2010 15:15:00,11340313.182
09/05/2010 15:30:00,11169353.686
09/05/2010 15:45:00,11007161.345
09/05/2010 16:00:00,10893188.348
09/05/2010 16:15:00,10752913.890
09/05/2010 16:30:00,10372892.467
09/05/2010 16:45:00,10330240.771
09/05/2010 17:00:00,10520584.320
09/05/2010 17:15:00,10467981.398
09/05/2010 17:30:00,10489899.282
09/05/2010 17:45:00,10459214.245
09/05/2010 18:00:00,10406611.323
09/05/2010 18:15:00,10446063.514
09/05/2010 18:30:00,10551269.358
09/05/2010 18:45:00,10573187.242
09/05/2010 19:00:00,10573187.242
09/05/2010 19:15:00,10542502.204
09/05/2010 19:30:00,10533735.050
09/05/2010 19:45:00,10498666.436
09/05/2010 20:00:00,10437296.361
09/05/2010 20:15:00,10112717.122
09/05/2010 20:30:00,10112717.122
09/05/2010 20:45:00,10384693.439
09/05/2010 21:00:00,10362775.555
09/05/2010 21:15:00,10362775.555
09/05/2010 21:30:00,10354008.402
09/05/2010 21:45:00,10340857.671
09/05/2010 22:00:00,10340857.671
09/05/2010 22:15:00,10053004.747
09/05/2010 22:30:00,10031678.899
09/05/2010 22:45:00,10023148.560
09/05/2010 23:00:00,10010353.051
09/05/2010 23:15:00,9980496.864
09/05/2010 23:30:00,9959171.016
09/05/2010 23:45:00,10248802.558
09/06/2010 00:00:00,9971966.525
09/06/2010 00:15:00,9959171.016
09/06/2010 00:30:00,9950640.677
09/06/2010 00:45:00,9929314.829
09/06/2010 01:00:00,9920784.490
09/06/2010 01:15:00,9920784.490
09/06/2010 01:30:00,9899458.642
09/06/2010 01:45:00,9856806.946
09/06/2010 02:00:00,9826950.758
09/06/2010 02:15:00,9767238.384
09/06/2010 02:30:00,9724586.688
09/06/2010 02:45:00,9673404.653
09/06/2010 03:00:00,9622222.618
09/06/2010 03:15:00,9613692.278
09/06/2010 03:30:00,9635018.126
09/06/2010 03:45:00,9652078.805
09/06/2010 04:00:00,9613692.278
09/06/2010 04:15:00,9519858.547
09/06/2010 04:30:00,9490002.360
09/06/2010 04:45:00,9490002.360
09/06/2010 05:00:00,9460146.173
09/06/2010 05:15:00,9408964.138
09/06/2010 05:30:00,9349251.763
09/06/2010 05:45:00,9285274.219
09/06/2010 06:00:00,9234092.184
09/06/2010 06:15:00,9174379.810
09/06/2010 06:30:00,9093341.587
09/06/2010 06:45:00,9012303.365
09/06/2010 07:00:00,8443169.409
09/06/2010 07:15:00,8374689.505
09/06/2010 07:30:00,8326350.749
09/06/2010 07:45:00,8065877.460
09/06/2010 08:00:00,8046328.557
09/06/2010 08:15:00,8026779.654
09/06/2010 08:30:00,8026779.654
09/06/2010 08:45:00,8018960.093
09/06/2010 09:00:00,8233701.466
09/06/2010 09:15:00,8269955.533
09/06/2010 09:30:00,8346491.897
09/06/2010 09:45:00,9209894.857
09/06/2010 10:00:00,9301949.970
09/06/2010 10:15:00,9367703.622
09/06/2010 10:30:00,9429073.697
09/06/2010 10:45:00,9481676.618
09/06/2010 11:00:00,9534279.540
09/06/2010 11:15:00,9617567.499
09/06/2010 11:30:00,9709622.612
09/06/2010 11:45:00,9849897.070
09/06/2010 12:00:00,9754442.875
09/06/2010 12:15:00,10235651.828
09/06/2010 12:30:00,10533735.050
09/06/2010 12:45:00,10787982.505
09/06/2010 13:00:00,11007161.345
09/06/2010 13:15:00,11200038.724
09/06/2010 13:30:00,11327162.451
09/06/2010 13:45:00,11436751.871
09/06/2010 14:00:00,11489354.793
09/06/2010 14:15:00,11528806.984
09/06/2010 14:30:00,11563875.598
09/06/2010 14:45:00,11528806.984
09/06/2010 15:00:00,11414833.987
09/06/2010 15:15:00,11340313.182
09/06/2010 15:30:00,11296477.414
09/06/2010 15:45:00,11230723.762
09/06/2010 16:00:00,10846326.293
09/06/2010 16:15:00,11081682.150
09/06/2010 16:30:00,10998394.191
09/06/2010 16:45:00,10893188.348
09/06/2010 17:00:00,10818667.542
09/06/2010 17:15:00,10805516.812
09/06/2010 17:30:00,10805516.812
09/06/2010 17:45:00,10766064.621
09/06/2010 18:00:00,10744146.737
09/06/2010 18:15:00,10722228.853
09/06/2010 18:30:00,10678393.085
09/06/2010 18:45:00,10647708.047
09/06/2010 19:00:00,10608255.856
09/06/2010 19:15:00,10279058.736
09/06/2010 19:30:00,10236407.040
09/06/2010 19:45:00,10215081.192
09/06/2010 20:00:00,10446063.514
09/06/2010 20:15:00,10406611.323
09/06/2010 20:30:00,10406611.323
09/06/2010 20:45:00,10375926.286
09/06/2010 21:00:00,10082860.934
09/06/2010 21:15:00,10044474.408
09/06/2010 21:30:00,9971966.525
09/06/2010 21:45:00,9899458.642
09/06/2010 22:00:00,9848276.606
09/06/2010 22:15:00,9797094.571
09/06/2010 22:30:00,10038390.872
09/06/2010 22:45:00,10003322.258
09/06/2010 23:00:00,9955102.913
09/06/2010 23:15:00,9902499.991
09/06/2010 23:30:00,9592366.430
09/06/2010 23:45:00,9549714.734
09/07/2010 00:00:00,9498532.699
09/07/2010 00:15:00,9692088.305
09/07/2010 00:30:00,9366312.442
09/07/2010 00:45:00,9306600.067
09/07/2010 01:00:00,9255418.032
09/07/2010 01:15:00,9195705.658
09/07/2010 01:30:00,9131728.114
09/08/2010 12:00:00,10637103.699
09/08/2010 12:15:00,10692553.414
09/08/2010 12:30:00,10266336.866
09/08/2010 12:45:00,10384693.439
09/08/2010 13:00:00,10511817.166
09/08/2010 13:15:00,10573187.242
09/08/2010 13:30:00,10573187.242
09/08/2010 13:45:00,10573187.242
09/08/2010 14:00:00,10595105.126
09/08/2010 14:15:00,10542502.204
09/08/2010 14:30:00,10446063.514
09/08/2010 14:45:00,10354008.402
09/08/2010 15:00:00,10332090.518
09/08/2010 15:15:00,10279487.596
09/08/2010 15:30:00,10143596.715
09/08/2010 15:45:00,9955102.913
09/08/2010 16:00:00,9753458.380
09/08/2010 16:15:00,9573731.731
09/08/2010 16:30:00,9153053.962
09/08/2010 16:45:00,9042159.552
09/08/2010 17:00:00,9218662.010
09/08/2010 17:15:00,8961121.330
09/08/2010 17:30:00,9157291.935
09/08/2010 17:45:00,9126606.898
09/08/2010 18:00:00,9060853.246
09/08/2010 18:15:00,9021401.054
09/08/2010 18:30:00,8696680.814
09/08/2010 18:45:00,8615642.592
09/08/2010 19:00:00,8521808.861
09/08/2010 19:15:00,8474891.995
09/08/2010 19:30:00,8440770.638
09/08/2010 19:45:00,8432240.299
09/08/2010 20:00:00,8402384.112
09/08/2010 20:15:00,8381058.264
09/08/2010 20:30:00,8591810.528
09/08/2010 20:45:00,8351202.077
09/08/2010 21:00:00,8321345.890
09/08/2010 21:15:00,8270163.854
09/08/2010 21:30:00,8218981.819
09/09/2010 09:30:00,7371660.314
09/09/2010 09:45:00,7954541.304
09/09/2010 10:00:00,8333179.497
09/09/2010 10:15:00,8455919.647
09/09/2010 10:30:00,8521673.299
09/09/2010 10:45:00,8508522.569
09/09/2010 11:00:00,8552358.337
09/09/2010 11:15:00,8622495.566
09/09/2010 11:30:00,8718934.255
09/09/2010 11:45:00,8749619.293
09/09/2010 12:00:00,8771537.177
09/09/2010 12:15:00,8824140.098
09/09/2010 12:30:00,8960030.979
09/09/2010 12:45:00,9074003.976
09/09/2010 13:00:00,9187976.973
09/09/2010 13:15:00,9284415.662
09/09/2010 13:30:00,9367703.622
09/09/2010 13:45:00,9459758.734
09/09/2010 14:00:00,9490443.772
09/09/2010 14:15:00,9543046.694
09/09/2010 14:30:00,9595649.615
09/09/2010 14:45:00,9534279.540
09/09/2010 15:00:00,9481676.618
09/09/2010 15:15:00,9481676.618
09/09/2010 15:30:00,9481676.618
09/09/2010 15:45:00,9429073.697
09/09/2010 16:00:00,9376470.775
09/09/2010 16:15:00,9271264.932
09/09/2010 16:30:00,9179209.819
09/09/2010 16:45:00,8858757.259
09/09/2010 17:00:00,8816105.563
09/09/2010 17:15:00,9074003.976
09/09/2010 17:30:00,8901408.955
09/09/2010 17:45:00,8918469.634
09/09/2010 18:00:00,8918469.634
09/09/2010 18:15:00,8969651.669
09/09/2010 18:30:00,8471367.017
09/09/2010 18:45:00,8423028.261
09/09/2010 19:00:00,8901408.955
09/09/2010 19:15:00,8931265.142
09/09/2010 19:30:00,8435112.950
09/10/2010 09:45:00,7947424.738
09/10/2010 10:00:00,8061397.735
09/10/2010 10:15:00,8153452.848
09/10/2010 10:30:00,8249891.538
09/10/2010 10:45:00,8333179.497
09/10/2010 11:00:00,8394549.572
09/10/2010 11:15:00,8438385.340
09/10/2010 11:30:00,8469070.378
09/10/2010 11:45:00,8530440.453
09/10/2010 12:00:00,8622495.566
09/10/2010 12:15:00,8793455.061
09/10/2010 12:30:00,9030168.208
09/10/2010 12:45:00,9293182.816
09/10/2010 13:00:00,9503594.502
09/10/2010 13:15:00,9626334.653
09/10/2010 13:30:00,9731540.496
09/10/2010 13:45:00,9836746.339
09/10/2010 14:00:00,9664874.314
09/10/2010 14:15:00,9733117.027
09/10/2010 14:30:00,9724586.688
09/10/2010 14:45:00,9933185.029
09/10/2010 15:00:00,9622222.618
09/10/2010 15:15:00,9613692.278
09/10/2010 15:30:00,9067545.010
09/10/2010 15:45:00,8982952.186
09/10/2010 16:00:00,8894331.133
09/10/2010 16:15:00,9315130.406
09/10/2010 16:30:00,9263948.371
09/10/2010 16:45:00,9225561.845
09/10/2010 17:00:00,8713060.798
09/10/2010 17:15:00,8713060.798
09/10/2010 17:30:00,8464675.086
09/10/2010 17:45:00,8484223.989
09/10/2010 18:00:00,8761399.554
09/10/2010 18:15:00,8749314.865
09/10/2010 18:30:00,8761399.554
09/11/2010 11:00:00,8197288.616
09/11/2010 11:15:00,8280576.575
09/11/2010 11:30:00,8355097.381
09/11/2010 11:45:00,8469070.378
09/11/2010 12:00:00,8613728.412
09/11/2010 12:15:00,8841674.406
09/11/2010 12:30:00,9148524.782
09/11/2010 12:45:00,9490443.772
09/11/2010 13:00:00,9744691.226
09/11/2010 13:15:00,9941952.182
09/11/2010 13:30:00,10077843.063
09/11/2010 13:45:00,10226884.674
09/11/2010 14:00:00,10332090.518
09/11/2010 14:15:00,10384693.439
09/11/2010 14:30:00,10362775.555
09/11/2010 14:45:00,10301405.480
09/11/2010 15:00:00,10257569.712
09/11/2010 15:15:00,10248802.558
09/11/2010 15:30:00,10213733.944
09/11/2010 15:45:00,10130445.985
09/11/2010 16:00:00,10003322.258
09/11/2010 16:15:00,9867431.377
09/11/2010 16:30:00,9744691.226
09/11/2010 16:45:00,9678937.574
09/11/2010 17:00:00,9648252.537
09/11/2010 17:15:00,9639485.383
09/11/2010 17:30:00,9387638.290
09/11/2010 17:45:00,9396168.629
09/11/2010 18:00:00,9379107.950
09/11/2010 18:15:00,8837935.918
09/11/2010 18:30:00,9327925.915
09/11/2010 18:45:00,9298069.728
09/11/2010 19:00:00,9263948.371
09/11/2010 19:15:00,9212766.336
09/11/2010 19:30:00,9182910.149
09/11/2010 19:45:00,9153053.962
09/11/2010 20:00:00,8624439.745
09/11/2010 20:15:00,8588185.678
09/11/2010 20:30:00,8539846.922
09/11/2010 20:45:00,8511649.314
09/11/2010 21:00:00,8471367.017
09/11/2010 21:15:00,8435112.950
09/11/2010 21:30:00,8386774.194
09/11/2010 21:45:00,8073697.022
09/11/2010 22:00:00,8249814.385
09/11/2010 22:15:00,8213560.318
09/11/2010 22:30:00,8173278.021
09/11/2010 22:45:00,8645498.779
09/11/2010 23:00:00,8654029.118
09/11/2010 23:15:00,8654029.118
09/11/2010 23:30:00,8624172.931
09/11/2010 23:45:00,8602847.083
09/12/2010 00:00:00,8585786.405
09/12/2010 00:15:00,8564460.557
09/12/2010 00:30:00,8060487.590
09/12/2010 00:45:00,8040346.441
09/12/2010 09:45:00,8333179.497
09/12/2010 10:00:00,8416467.456
09/12/2010 10:15:00,8455919.647
09/12/2010 10:30:00,9038303.578
09/12/2010 10:45:00,9181548.675
09/12/2010 11:00:00,9310931.344
09/12/2010 11:15:00,8938113.095
09/12/2010 11:30:00,8977565.286
09/12/2010 11:45:00,9135374.051
09/12/2010 12:00:00,9284415.662
09/12/2010 12:15:00,9420306.543
09/12/2010 12:30:00,9670170.421
09/12/2010 12:45:00,9849897.070
09/12/2010 13:00:00,10121678.831
09/12/2010 13:15:00,10266336.866
09/12/2010 13:30:00,10266336.866
09/12/2010 13:45:00,10428529.207
09/12/2010 14:00:00,10533735.050
09/12/2010 14:15:00,10511817.166
09/12/2010 14:30:00,10489899.282
09/12/2010 14:45:00,10481132.129
09/12/2010 15:00:00,10459214.245
09/12/2010 15:15:00,10384693.439
09/12/2010 15:30:00,10279487.596
09/12/2010 15:45:00,10152363.869
09/12/2010 16:00:00,10025240.142
09/12/2010 16:15:00,9902499.991
09/12/2010 16:30:00,9827979.186
09/12/2010 16:45:00,9827979.186
09/12/2010 17:00:00,9867431.377
09/12/2010 17:15:00,9902499.991
09/12/2010 17:30:00,9955102.913
09/12/2010 17:45:00,9985787.950
09/12/2010 18:00:00,10003322.258
09/12/2010 18:15:00,9994555.104
09/12/2010 18:30:00,9963870.066
09/12/2010 18:45:00,9911267.145
09/12/2010 19:00:00,9867431.377
09/12/2010 19:15:00,9549714.734
09/12/2010 19:30:00,9744691.226
09/12/2010 19:45:00,9692088.305
09/12/2010 20:00:00,9626334.653
09/12/2010 20:15:00,9564964.578
09/12/2010 20:30:00,9512361.656
09/12/2010 20:45:00,9468525.888
09/12/2010 21:00:00,9429073.697
09/12/2010 21:15:00,9398388.659
09/12/2010 21:30:00,9398388.659
09/12/2010 21:45:00,9398388.659
09/12/2010 22:00:00,9376470.775
09/12/2010 22:15:00,9080546.078
09/12/2010 22:30:00,9050689.891
09/12/2010 22:45:00,9012303.365
09/12/2010 23:00:00,8969651.669
09/12/2010 23:15:00,8931265.142
09/12/2010 23:30:00,8909939.294
09/13/2010 09:45:00,8258658.691
09/13/2010 10:00:00,8355097.381
09/13/2010 10:15:00,8416467.456
09/13/2010 10:30:00,8490988.262
09/13/2010 10:45:00,8574276.221
09/13/2010 11:00:00,8657564.180
09/13/2010 11:15:00,8740852.139
09/13/2010 11:30:00,8841674.406
09/13/2010 11:45:00,8938113.095
09/13/2010 12:00:00,9030168.208
09/13/2010 12:15:00,9209894.857
09/13/2010 12:30:00,9468525.888
09/13/2010 12:45:00,9744691.226
09/13/2010 13:00:00,9941952.182
09/13/2010 13:15:00,10108528.101
09/13/2010 13:30:00,10266336.866
09/13/2010 13:45:00,10362775.555
09/13/2010 14:00:00,10428529.207
09/13/2010 14:15:00,10393460.593
09/13/2010 14:30:00,10323323.364
09/13/2010 14:45:00,10213733.944
09/13/2010 15:00:00,10174281.753
09/13/2010 15:15:00,10152363.869
09/13/2010 15:30:00,10108528.101
09/13/2010 15:45:00,10025240.142
09/13/2010 16:00:00,9867431.377
09/13/2010 16:15:00,9709622.612
09/13/2010 16:30:00,9648252.537
09/13/2010 16:45:00,9608800.346
09/13/2010 17:00:00,9564964.578
09/13/2010 17:15:00,9586882.462
09/13/2010 17:30:00,9657019.690
09/13/2010 17:45:00,9709622.612
09/13/2010 18:00:00,9775376.264
09/13/2010 18:15:00,9797294.148
09/13/2010 18:30:00,9784143.418
09/13/2010 18:45:00,9762225.534
09/13/2010 19:00:00,9744691.226
09/13/2010 19:15:00,9709622.612
09/13/2010 19:30:00,9692088.305
09/13/2010 19:45:00,9396168.629
09/14/2010 10:45:00,9375622.678
09/14/2010 11:00:00,9463418.061
09/14/2010 11:15:00,9074003.976
09/14/2010 11:30:00,9157291.935
09/14/2010 11:45:00,9231812.741
09/14/2010 12:00:00,9323867.854
09/14/2010 12:15:00,9521128.810
09/14/2010 12:30:00,9814828.455
09/14/2010 12:45:00,10077843.063
09/14/2010 13:00:00,10279487.596
09/14/2010 13:15:00,10393460.593
09/14/2010 13:30:00,10489899.282
09/14/2010 13:45:00,10551269.358
09/14/2010 14:00:00,10595105.126
09/14/2010 14:15:00,10586337.972
09/14/2010 14:30:00,10520584.320
09/14/2010 14:45:00,10446063.514
09/14/2010 15:00:00,10415378.477
09/14/2010 15:15:00,10384693.439
09/14/2010 15:30:00,10393460.593
09/14/2010 15:45:00,10384693.439
09/14/2010 16:00:00,10257569.712
09/14/2010 16:15:00,10143596.715
09/14/2010 16:30:00,10055925.179
09/14/2010 16:45:00,10016472.988
09/14/2010 17:00:00,10016472.988
09/14/2010 17:15:00,10047158.026
09/14/2010 17:30:00,10055925.179
09/14/2010 17:45:00,10055925.179
09/14/2010 18:00:00,10055925.179
09/14/2010 18:15:00,10055925.179
09/14/2010 18:30:00,10069075.910
09/14/2010 18:45:00,10055925.179
09/14/2010 19:00:00,10038390.872
09/14/2010 19:15:00,9994555.104
09/14/2010 19:30:00,9963870.066
09/14/2010 19:45:00,9955102.913
09/14/2010 20:00:00,9920034.298
09/15/2010 09:45:00,8916195.211
09/15/2010 10:00:00,9012633.901
09/15/2010 10:15:00,9082771.130
09/15/2010 10:30:00,9148524.782
09/15/2010 10:45:00,9231812.741
09/15/2010 11:00:00,9323867.854
09/15/2010 11:15:00,9407155.813
09/15/2010 11:30:00,9468525.888
09/15/2010 11:45:00,9521128.810
09/15/2010 12:00:00,9617567.499
09/15/2010 12:15:00,9797294.148
09/15/2010 12:30:00,10047158.026
09/15/2010 12:45:00,10279487.596
09/15/2010 13:00:00,10467981.398
09/15/2010 13:15:00,10595105.126
09/15/2010 13:30:00,10700310.969
09/15/2010 13:45:00,10774831.774
09/15/2010 14:00:00,10796749.658
09/15/2010 14:15:00,10774831.774
09/15/2010 14:30:00,10700310.969
09/15/2010 14:45:00,10647708.047
09/15/2010 15:00:00,10638940.894
09/15/2010 15:15:00,10647708.047
09/15/2010 15:30:00,10678393.085
09/15/2010 15:45:00,10573187.242
09/15/2010 16:00:00,10406611.323
09/15/2010 16:15:00,10248802.558
09/15/2010 16:30:00,10174281.753
09/15/2010 16:45:00,10183048.906
09/15/2010 17:00:00,10248802.558
09/15/2010 17:15:00,10301405.480
09/15/2010 17:30:00,10340857.671
09/15/2010 17:45:00,10375926.286
09/15/2010 18:00:00,10393460.593
09/15/2010 18:15:00,10393460.593
09/15/2010 18:30:00,10384693.439
09/15/2010 18:45:00,10354008.402
09/15/2010 19:00:00,10301405.480
09/16/2010 10:30:00,9104689.014
09/16/2010 10:45:00,9166059.089
09/16/2010 11:00:00,9240579.894
09/16/2010 11:15:00,9323867.854
09/16/2010 11:30:00,9398388.659
09/16/2010 11:45:00,9468525.888
09/16/2010 12:00:00,9595649.615
09/16/2010 12:15:00,9814828.455
09/16/2010 12:30:00,10099760.947
09/16/2010 12:45:00,10393460.593
09/16/2010 13:00:00,10595105.126
09/16/2010 13:15:00,10713461.699
09/16/2010 13:30:00,10840585.426
09/16/2010 13:45:00,10976476.307
09/16/2010 14:00:00,11029079.229
09/16/2010 14:15:00,11020312.075
09/16/2010 14:30:00,10945791.270
09/16/2010 14:45:00,10827434.696
09/16/2010 15:00:00,10787982.505
09/16/2010 15:15:00,10787982.505
09/16/2010 15:30:00,10730996.006
09/16/2010 15:45:00,10647708.047
09/16/2010 16:00:00,10533735.050
09/16/2010 16:15:00,10428529.207
09/16/2010 16:30:00,10340857.671
09/16/2010 16:45:00,10310172.634
09/16/2010 17:00:00,10310172.634
09/16/2010 17:15:00,10332090.518
09/16/2010 17:30:00,10332090.518
09/16/2010 17:45:00,10323323.364
09/16/2010 18:00:00,10279487.596
09/16/2010 18:15:00,10257569.712
09/16/2010 18:30:00,10235651.828
09/16/2010 18:45:00,10183048.906
09/16/2010 19:00:00,10143596.715
09/16/2010 19:15:00,10121678.831
09/16/2010 19:30:00,10077843.063
09/16/2010 19:45:00,10025240.142
09/16/2010 20:00:00,9985787.950
09/16/2010 20:15:00,9941952.182
09/16/2010 20:30:00,9933185.029
09/16/2010 20:45:00,9652078.805
09/16/2010 21:00:00,9858664.223
09/16/2010 21:15:00,9762225.534
09/16/2010 21:30:00,9678937.574
09/16/2010 21:45:00,9617567.499
09/16/2010 22:00:00,9586882.462
09/16/2010 22:15:00,9556197.424
09/16/2010 22:30:00,9512361.656
09/16/2010 22:45:00,9503594.502
09/16/2010 23:00:00,9481676.618
09/16/2010 23:15:00,9459758.734
09/16/2010 23:30:00,9420306.543
09/16/2010 23:45:00,9407155.813
09/17/2010 10:15:00,9398726.726
09/17/2010 10:30:00,8990716.017
09/17/2010 10:45:00,9052086.092
09/17/2010 11:00:00,9135374.051
09/17/2010 11:15:00,9209894.857
09/17/2010 11:30:00,9271264.932
09/17/2010 11:45:00,9332635.007
09/17/2010 12:00:00,9437840.850
09/17/2010 12:15:00,9639485.383
09/17/2010 12:30:00,9902499.991
09/17/2010 12:45:00,10152363.869
09/17/2010 13:00:00,10354008.402
09/17/2010 13:15:00,10511817.166
09/17/2010 13:30:00,10669625.931
09/17/2010 13:45:00,10766064.621
09/17/2010 14:00:00,10840585.426
09/17/2010 14:15:00,10840585.426
09/17/2010 14:30:00,10796749.658
09/17/2010 14:45:00,10774831.774
09/17/2010 15:00:00,10787982.505
09/17/2010 15:15:00,10766064.621
09/17/2010 15:30:00,10744146.737
09/17/2010 15:45:00,10660858.778
09/17/2010 16:00:00,10520584.320
09/17/2010 16:15:00,10384693.439
09/17/2010 16:30:00,10301405.480
09/17/2010 16:45:00,10266336.866
09/18/2010 10:30:00,8727701.409
09/18/2010 10:45:00,8802222.214
09/18/2010 11:00:00,8876743.020
09/18/2010 11:15:00,8946880.249
09/18/2010 11:30:00,8999483.170
09/18/2010 11:45:00,9060853.246
09/18/2010 12:00:00,9157291.935
09/18/2010 12:15:00,9354552.891
09/18/2010 12:30:00,9657019.690
09/18/2010 12:45:00,9955102.913
09/18/2010 13:00:00,10174281.753
09/18/2010 13:15:00,10362775.555
09/18/2010 13:30:00,10511817.166
09/18/2010 13:45:00,10617023.010
09/18/2010 14:00:00,10678393.085
09/18/2010 14:15:00,10700310.969
09/18/2010 14:30:00,10678393.085
09/18/2010 14:45:00,10678393.085
09/18/2010 15:00:00,10678393.085
09/18/2010 15:15:00,10669625.931
09/18/2010 15:30:00,10638940.894
09/18/2010 15:45:00,10551269.358
09/18/2010 16:00:00,10415378.477
